1,B
1,C
1,A
1,D
1,B
1,B
1,C
1,A
1,B
1,A
1,B
2,"C,A"
1,A
1,A
1,B
1,B
1,C
1,A
1,D
1,C
1,B
1,B
1,A
1,A
1,C
1,B
1,C
1,A
1,A
1,B
1,A
1,C
1,A
1,D
1,A
1,B
1,C
1,A
1,D
1,C
1,C
1,B
1,A
1,A
1,C
1,B
1,C
1,A
1,A
1,B
1,B
1,C
1,A
1,D
1,B
1,B
1,C
1,A
1,A
1,B
1,B
1,C
1,A
1,A
1,B
1,B
1,C
1,A
1,A
1,B
3,"B,D,A"
1,C
1,A
1,A
1,B
1,B
1,D
1,A
1,C
1,B
1,B
1,C
1,A
1,A
1,B
1,B
1,D
1,A
1,A
1,B
1,B
1,C
1,A
1,A
1,B
1,B
1,C
1,A
1,D
1,B
1,B
1,C
1,A
1,A
1,A
1,B
1,C
1,A
1,D
1,A
1,B
1,C
1,A
1,D
1,A
1,B
1,D
1,A
1,A
1,A
1,B
1,C
1,A
1,A
1,B
1,B
1,D
1,A
1,A
1,A
1,B
1,A
1,A
1,D
1,B
1,B
1,D
1,A
1,A
2,"B,A"
1,B
1,D
1,A
1,A
1,B
1,B
1,C
1,A
3,"D,C,A"
1,A
1,B
1,C
1,A
1,A
1,A
1,B
1,A
1,A
1,B
1,B
1,D
1,C
1,D
1,B
1,A
1,C
1,B
1,B
1,B
1,B
1,B
1,A
1,C
1,C
1,C
1,C
1,B
3,"B,A,C"
1,D
1,B
1,B
2,"A,D"
1,B
1,C
1,B
1,B
1,D
1,A
1,A
1,A
1,B
1,B
1,B
1,B
1,A
1,B
1,C
1,B
1,C
1,B
1,D
1,A
1,A
1,C
1,A
1,A
1,A
1,B
1,C
1,D
1,A
1,A
1,B
1,C
1,D
1,C
1,B
1,B
1,D
1,D
1,B
1,D
1,B
1,C
1,B
1,B
1,B
1,D
1,B
1,C
1,B
1,B
1,B
1,D
1,D
1,C
1,C
1,A
1,A
1,A
1,A
1,C
1,D
1,A
1,B
1,D
1,B
1,B
1,A
1,C
1,C
1,B
1,A
1,C
1,B
1,A
1,B
1,B
1,B
1,A
1,C
1,C
1,B
1,A
1,D
1,A
1,A
1,C
1,C
1,D
1,D
1,A
1,B
1,C
1,A
1,B
1,B
1,B
1,B
1,A
1,B
1,A
1,B
1,B
1,C
1,B
1,D
1,D
1,C
1,B
1,C
1,C
1,C
1,A
1,A
1,C
1,A
1,B
1,B
1,A
1,A
1,C
1,D
1,C
1,C
1,A
1,A
1,B
1,D
1,B
1,B
1,A
1,B
1,B
1,A
1,B
1,B
1,C
1,B
1,A
1,B
1,B
1,B
1,C
1,A
1,A
1,B
1,A
1,A
1,B
1,B
1,B
1,B
1,A
1,C
1,A
1,B
1,B
1,A
1,D
1,D
1,B
1,A
1,B
1,D
1,D
1,B
1,C
1,D
1,A
1,B
1,B
1,A
1,B
1,B
1,A
0,
1,C
1,A
1,B
1,C
1,A
1,C
1,C
1,C
1,A
1,C
1,A
1,C
1,A
1,A
1,B
1,C
1,B
1,C
1,B
1,A
1,C
1,D
1,A
1,D
1,C
1,D
1,B
1,A
1,B
1,B
1,A
1,B
1,D
1,B
1,C
1,B
1,C
1,C
1,D
1,A
1,C
1,B
1,B
1,C
1,B
1,B
1,B
1,A
1,B
1,A
1,A
1,C
1,B
1,A
1,A
1,B
1,B
1,A
1,B
1,B
1,B
1,A
1,B
1,B
1,B
1,B
1,B
1,B
1,A
1,B
1,B
1,A
1,A
1,B
1,A
1,C
1,B
1,B
0,
1,A
1,A
1,A
1,B
1,B
1,D
1,B
1,B
1,A
1,A
1,B
1,C
1,D
1,C
1,B
1,B
1,B
1,B
1,A
1,B
1,A
1,C
1,C
1,B
1,B
1,B
1,D
1,A
1,A
1,D
1,B
1,C
1,C
1,B
1,B
1,A
1,B
1,A
1,C
1,B
1,B
1,D
1,A
1,C
1,A
1,B
1,B
1,B
1,D
1,A
1,C
1,C
1,D
1,B
1,A
1,A
1,A
1,A
1,B
1,A
1,A
1,B
1,B
1,A
1,A
1,C
1,D
1,A
1,A
1,B
1,B
1,B
1,B
1,B
1,C
1,C
1,C
1,B
1,B
1,B
1,B
1,B
1,A
2,"C,A"
1,B
1,A
1,B
1,B
1,B
1,A
1,A
1,C
1,A
1,C
1,B
1,A
1,C
1,B
1,B
1,A
1,A
1,A
1,B
1,C
1,C
1,D
1,A
1,B
1,B
1,D
1,B
1,A
1,A
1,A
1,A
1,D
1,D
1,A
1,B
1,C
1,B
1,B
1,B
1,D
3,"A,B,D"
1,C
1,A
1,D
1,B
1,B
1,B
1,B
1,A
1,B
1,B
1,B
1,A
1,B
1,B
1,C
1,C
1,C
1,C
1,A
1,A
1,A
1,C
1,C
1,B
1,A
1,C
1,C
1,C
1,B
3,"A,B,D"
1,B
1,B
1,D
1,B
1,B
1,B
1,B
1,A
1,C
1,B
1,B
1,D
1,A
1,C
1,B
1,A
1,C
1,A
1,B
1,D
1,C
1,A
1,C
1,A
1,D
1,B
1,A
1,C
1,C
2,"A,B"
1,A
1,B
1,B
1,C
1,A
1,A
1,B
1,C
1,C
1,A
1,A
1,A
1,A
1,B
1,C
1,C
1,A
1,B
1,A
1,B
1,B
1,A
1,A
1,B
1,A
1,C
1,B
1,C
1,D
1,B
1,B
1,B
1,A
1,B
1,B
